OBJECTID,SEG_ID,STREETNAME,ST_CODE,ONEWAY,CLASS,TYPE,Shape__Length
1609,420761,POWELTON  AVE,65460,B,3,Conventional,145.535478757201
1610,420762,N  38TH  ST,88540,B,2,Conventional,47.6075027903912
1611,420763,N  18TH  ST,88130,FT,4,Sharrow,109.246192033999
1612,420764,N  21ST  ST,88190,TF,3,Sharrow,133.682347367857
1613,420768,LANCASTER  AVE,48900,B,2,Conventional,79.050916359007
1614,420775,POWELTON  AVE,65460,B,3,Conventional,68.8953233430654
1615,420777,LANCASTER  AVE,48900,B,2,Conventional,67.0712410067844
1616,420778,MARKET  ST,53560,B,3,Conventional,110.763655913033
1617,420779,POWELTON  AVE,65460,B,3,Conventional,71.6620277612241
1618,420780,MARKET  ST,53560,B,3,Conventional,56.9139542354246
1619,420781,MARKET  ST,53560,B,3,Conventional,54.8240719810758
1620,420782,POWELTON  AVE,65460,B,3,Conventional,93.3817348386512
1621,420783,N  22ND  ST,88210,FT,3,Conventional,62.5143290994791
1622,420785,MARKET  ST,53560,B,3,Conventional,111.4365931829
1623,420786,POWELTON  AVE,65460,B,3,Conventional,91.3909117778981
1624,420790,MARKET  ST,53560,B,3,Conventional,105.797086972478
1625,420791,POWELTON  AVE,65460,B,3,Conventional,89.3852406247034
1626,420793,N  21ST  ST,88190,TF,3,Sharrow,96.3031449828148
1627,420795,POWELTON  AVE,65460,B,3,Conventional,89.5572077755081
1628,420796,LANCASTER  AVE,48900,B,2,Conventional,136.560507400511
1629,420797,BENJAMIN FRANKLIN  PKWY,16880,FT,2,Paint Buffered,98.6752797094417
1630,420798,POWELTON  AVE,65460,B,3,Conventional,60.1276264753422
1631,420800,POWELTON  AVE,65460,B,3,Conventional,61.3696561946751
1632,420801,N  48TH  ST,88740,B,3,Conventional,510.692306522886
1633,420802,MARKET  ST,53560,B,3,Conventional,220.267765486864
1634,420804,BENJAMIN FRANKLIN  PKWY,16880,FT,2,Paint Buffered,37.2374991238443
1635,420806,N  22ND  ST,88210,FT,3,Conventional,100.469948000577
1636,420810,MARKET  ST,53560,B,3,Conventional,336.353556263459
1637,420813,N  21ST  ST,88190,TF,3,Sharrow,101.862489341123
1638,420814,MARKET  ST,53560,B,3,Conventional,112.996184570949
1639,420815,POWELTON  AVE,65460,B,3,Conventional,95.7534462115444
1640,420818,LANCASTER  AVE,48900,B,2,Conventional,169.495394963174
1641,420820,MARKET  ST,53560,B,3,Conventional,222.866196587452
1642,420826,POWELTON  AVE,65460,B,3,Conventional,85.4766399456629
1643,420827,MARKET  ST,53560,B,3,Paint Buffered w Conventional,182.543643334937
1644,420828,N  40TH  ST,88580,TF,4,Conventional,190.176445279448
1645,420830,LANCASTER  AVE,48900,B,2,Conventional,85.5969136472559
1646,420834,MARKET  ST,53560,B,2,Paint Buffered w Conventional,145.849721888652
1647,420838,N  22ND  ST,88210,FT,3,Conventional,133.635613961279
1648,420842,MARKET  ST,53560,B,2,Conventional,117.090262612621
1649,420848,MARKET  ST,53560,B,2,Conventional,100.476257739655
1650,420853,MARKET  ST,53560,B,2,Conventional,83.5544095156557
1651,420868,MARKET  ST,53560,B,2,Conventional,262.905140621831
1652,420876,N  38TH  ST,88540,B,2,Conventional,111.282735329481
1653,420877,MARKET  ST,53560,B,2,Conventional,182.224344456941
1654,420880,MARKET  ST,53560,B,2,Conventional,212.607623033208
1655,420883,CHESTNUT  ST,22820,TF,2,Separated Bike Lane,182.441127949832
1656,420884,S  40TH  ST,88590,FT,4,Conventional,113.657875824393
1657,420893,S  43RD  ST,88650,TF,4,Conventional,109.384958513989
1658,420894,CHESTNUT  ST,22820,TF,2,Separated Bike Lane,146.274115430622
1659,420896,WALNUT  ST,81140,FT,2,Paint Buffered,222.963591987359
1660,420903,MARKET  ST,53560,B,2,Conventional,303.284109228753
1661,420904,WALNUT  ST,81140,FT,2,Paint Buffered,223.071148223402
1662,420905,CHESTNUT  ST,22820,TF,2,Separated Bike Lane,24.1546884145448
1663,420907,S  38TH  ST,88550,B,2,Conventional,113.078856929621
1664,420909,CHESTNUT  ST,22820,TF,2,Separated Bike Lane,152.685401123665
1665,420911,CHESTNUT  ST,22820,TF,2,Separated Bike Lane,34.9293132153742
1666,420912,WALNUT  ST,81140,FT,2,Paint Buffered,222.512990526246
1667,420915,WALNUT  ST,81140,FT,2,Paint Buffered,108.205119776218
1668,420916,S  40TH  ST,88590,FT,4,Conventional,109.789022482799
1669,420917,CHESTNUT  ST,22820,TF,2,Separated Bike Lane,247.201957163049
1670,420918,WALNUT  ST,81140,FT,2,Paint Buffered,110.733960354096
1671,420922,S  43RD  ST,88650,TF,4,Conventional,112.171270022041
1672,420923,WALNUT  ST,81140,FT,2,Paint Buffered,226.944201359038
1673,420925,CHESTNUT  ST,22820,TF,2,Separated Bike Lane,263.052494395321
1674,420927,WALNUT  ST,81140,FT,2,Paint Buffered,111.366772497592
1675,420928,S  38TH  ST,88550,B,2,Conventional,109.077791366267
1676,420929,CHESTNUT  ST,22820,TF,2,Separated Bike Lane,183.673332477884
1677,420930,WALNUT  ST,81140,FT,2,Paint Buffered,111.485765785778
1678,420933,WALNUT  ST,81140,FT,2,Paint Buffered,99.7222879944397
1679,420937,CHESTNUT  ST,22820,TF,2,Separated Bike Lane,210.496607033493
1680,420938,WALNUT  ST,81140,FT,2,Paint Buffered,123.271737835174
1681,420939,WALNUT  ST,81140,FT,2,Paint Buffered,91.3488305600856
1682,420942,S  40TH  ST,88590,FT,4,Conventional,111.603656815947
1683,420943,WALNUT  ST,81140,FT,2,Paint Buffered,91.6758355205514
1684,420945,CHESTNUT  ST,22820,TF,2,Separated Bike Lane,222.995566636313
1685,420946,WALNUT  ST,81140,FT,2,Paint Buffered,145.807805967579
1686,420950,WALNUT  ST,81140,FT,2,Paint Buffered,137.354757623712
1687,420951,CHESTNUT  ST,22820,TF,2,Separated Bike Lane,303.201177333201
1688,420953,WALNUT  ST,81140,FT,2,Paint Buffered,125.253122401925
1689,420955,S  38TH  ST,88550,B,2,Conventional,112.258360360913
1690,420957,WALNUT  ST,81140,FT,2,Paint Buffered,151.390708209414
1691,420960,S  40TH  ST,88590,FT,4,Conventional,111.590740107834
1692,420961,WALNUT  ST,81140,FT,2,Paint Buffered,282.015615795899
1693,420964,WALNUT  ST,81140,FT,2,Paint Buffered,262.760822604321
1694,420967,SPRUCE  ST,73960,B,3,Conventional,222.827821639756
1695,420969,S  38TH  ST,88550,B,2,Conventional,111.587673567482
1696,420970,WALNUT  ST,81140,FT,2,Paint Buffered,181.66737571844
1697,420971,S  44TH  ST,88670,FT,4,Conventional,167.892704259323
1698,420972,SPRUCE  ST,73960,B,3,Conventional,222.099007477125
1699,420973,S  43RD  ST,88650,TF,4,Conventional,168.683836121975
1700,420974,SPRUCE  ST,73960,B,3,Conventional,112.484177258598
1701,420977,WALNUT  ST,81140,FT,2,Paint Buffered,212.724930309931
1702,420980,SPRUCE  ST,73960,B,3,Conventional,110.588569044826
1703,420981,SPRUCE  ST,73960,B,3,Conventional,107.823466859298
1704,420984,S  48TH  ST,88750,B,3,Conventional,179.516608501185
1705,420985,SPRUCE  ST,73960,B,3,Conventional,111.644427756748
1706,420990,SPRUCE  ST,73960,B,3,Conventional,225.521335257379
1707,420992,S  40TH  ST,88590,FT,4,Conventional,168.001535885647
1708,420994,SPRUCE  ST,73960,B,3,Conventional,112.819809359775
1709,420995,S  48TH  ST,88750,B,3,Conventional,155.857080242772
1710,420996,SPRUCE  ST,73960,B,3,Conventional,111.049939186291
1711,420997,SPRUCE  ST,73960,B,3,Conventional,98.8698941260002
1712,420999,SPRUCE  ST,73960,B,3,Conventional,124.081434518982
1713,421003,S  44TH  ST,88670,FT,4,Conventional,180.044987662813
1714,421004,S  43RD  ST,88650,TF,4,Conventional,178.286402873593
1715,421005,SPRUCE  ST,73960,B,3,Conventional,144.973068218269
1716,421007,SPRUCE  ST,73960,B,3,Conventional,160.326650941986
1717,421008,S  44TH  ST,88670,FT,4,Conventional,155.5524791791
1718,421010,SPRUCE  ST,73960,B,3,Conventional,103.146740652777
1719,421011,S  43RD  ST,88650,TF,4,Conventional,85.3048857696609
1720,421012,SPRUCE  ST,73960,B,3,Conventional,151.856363021412
1721,421015,SPRUCE  ST,73960,B,3,Conventional,281.824742852132
1722,421017,S  40TH  ST,88590,FT,4,Conventional,79.6539904687913
1723,421018,UNIVERSITY  AVE,78920,B,2,Conventional,136.837606434438
1724,421020,MARKET  ST,53560,B,3,Conventional,90.8864652464214
1725,421040,LANSDOWNE  DR,49040,B,3,Paint Buffered,695.131441038194
1726,421098,POPLAR  DR,65257,B,3,Conventional,299.718716944178
1727,421111,N  33RD  ST,88440,B,2,Sharrow,84.6315103481177
1728,421112,N  33RD  ST,88440,B,2,Sharrow,87.6012581594072
1729,421115,LANCASTER  AVE,48900,B,2,Conventional,180.194222670414
1730,421116,HAVERFORD  AVE,41240,FT,3,Conventional,91.9223227898706
1731,421117,LANCASTER  AVE,48900,B,2,Conventional,156.630374900057
1732,421118,LANCASTER  AVE,48900,B,2,Conventional,58.0158468315312
1733,421120,HAVERFORD  AVE,41240,B,3,Conventional,48.4008954069639
1734,421121,HAVERFORD  AVE,41240,B,3,Conventional,181.046904553119
1735,421122,N  38TH  ST,88540,B,2,Conventional,50.2145099466614
1736,421124,N  38TH  ST,88540,FT,4,Conventional,86.4542639431466
1737,421126,N  34TH  ST,88460,TF,2,Conventional,104.460294452751
1738,421136,CHESTNUT  ST,22820,TF,2,Bus Bike Lane,177.534105602778
1739,421137,CHESTNUT  ST,22820,TF,2,Bus Bike Lane,178.667231594447
1740,421138,CHESTNUT  ST,22820,TF,2,Bus Bike Lane,180.197860806467
1741,421140,SANSOM  ST,70940,FT,3,Sharrow,177.483206122583
1742,421141,SANSOM  ST,70940,FT,3,Sharrow,178.043680625726
1743,421142,SANSOM  ST,70940,FT,3,Sharrow,180.590674043588
1744,421147,S  15TH  ST,88080,FT,3,Paint Buffered,91.6704671890558
1745,421150,S  15TH  ST,88080,FT,3,Sharrow,69.8540693882192
1746,421151,S  15TH  ST,88080,FT,3,Sharrow,40.7767356161375
1747,421152,S  15TH  ST,88080,FT,3,Sharrow,50.8420846581392
1748,421153,S  15TH  ST,88080,FT,3,Sharrow,61.7184672143437
1749,421154,S  15TH  ST,88080,FT,3,Sharrow,91.5693702603424
1750,421155,S  15TH  ST,88080,FT,3,Sharrow,76.0021021575873
1751,421167,S  15TH  ST,88080,FT,3,Sharrow,66.279925340253
1752,421168,S  15TH  ST,88080,FT,3,Sharrow,48.8840860690982
1753,421169,S  15TH  ST,88080,FT,3,Sharrow,64.3924446099
1754,421194,S  18TH  ST,88140,TF,3,Sharrow,84.0423588275372
1755,421195,S  18TH  ST,88140,TF,3,Sharrow,83.4623442417482
1756,421196,S  18TH  ST,88140,TF,3,Sharrow,66.6721040197685
1757,421197,S  18TH  ST,88140,TF,3,Sharrow,19.4064467360455
1758,421198,S  18TH  ST,88140,TF,3,Sharrow,36.7946418448781
1759,421199,S  18TH  ST,88140,TF,3,Sharrow,55.306036483261
1760,421200,S  18TH  ST,88140,TF,3,Sharrow,66.8868074614502
1761,421226,S  21ST  ST,88200,FT,3,Sharrow,112.265251840412
1762,421227,S  21ST  ST,88200,FT,3,Sharrow,50.3429475366044
1763,421228,S  21ST  ST,88200,FT,3,Sharrow,61.4054371023105
1764,421229,S  21ST  ST,88200,FT,3,Sharrow,20.1046494768558
1765,421230,S  21ST  ST,88200,FT,3,Sharrow,48.7517210239311
1766,421231,S  22ND  ST,88220,TF,3,Separated Bike Lane,112.789220909758
1767,421232,S  22ND  ST,88220,TF,3,Separated Bike Lane,53.6848617684894
1768,421233,S  22ND  ST,88220,TF,3,Separated Bike Lane,36.1260639842312
1769,421234,S  22ND  ST,88220,TF,3,Separated Bike Lane,35.7177182860782
1770,421235,S  22ND  ST,88220,TF,3,Separated Bike Lane,53.8281623516207
1771,421236,WALNUT  ST,81140,FT,2,Paint Buffered,130.371604862577
1772,421238,LOCUST  ST,51380,TF,4,Sharrow,130.433640437806
1773,421255,LOCUST  ST,51380,TF,4,Sharrow,58.8616384057053
1774,421256,LOCUST  ST,51380,TF,4,Sharrow,57.2491076251765
1775,421258,S  24TH  ST,88270,FT,5,Sharrow,126.610389975419
1776,421259,LOCUST  ST,51380,TF,4,Sharrow,124.811935647432
1777,421260,S  25TH  ST,88290,TF,4,Sharrow,124.475939300399
1778,421264,SANSOM  ST,70940,B,5,Sharrow,53.5159541016437
1779,421265,SANSOM  ST,70940,B,5,Sharrow,63.5714637029191
1780,421267,S  22ND  ST,88220,TF,3,Separated Bike Lane,62.1160764993301
1781,421269,S  22ND  ST,88220,TF,3,Separated Bike Lane,112.164920917938
1782,421270,SANSOM  ST,70940,FT,3,Sharrow,130.880818475507
1783,421271,SANSOM  ST,70940,FT,3,Sharrow,89.4109762256372
1784,421272,SANSOM  ST,70940,FT,3,Sharrow,216.089674117958
1785,421284,S  22ND  ST,88220,TF,3,Separated Bike Lane,11.6938844550658
1786,421288,CHESTNUT  ST,22820,TF,2,Bus Bike Lane,88.4043359050856
1787,421289,CHESTNUT  ST,22820,TF,2,Bus Bike Lane,129.336842264223
1788,421290,CHESTNUT  ST,22820,TF,2,Bus Bike Lane,91.4625646240789
1789,421298,S  21ST  ST,88200,FT,3,Sharrow,82.1329164313944
1790,421300,SANSOM  ST,70940,FT,3,Sharrow,176.759284690976
1791,421301,SANSOM  ST,70940,FT,3,Sharrow,178.842585356731
1792,421302,SANSOM  ST,70940,FT,3,Sharrow,177.281309860748
1793,421307,CHESTNUT  ST,22820,TF,2,Bus Bike Lane,178.321841816797
1794,421308,CHESTNUT  ST,22820,TF,2,Bus Bike Lane,176.661054737275
1795,421309,CHESTNUT  ST,22820,TF,2,Bus Bike Lane,177.543584237761
1796,421316,MARKET  ST,53560,TF,2,Separated Bike Lane,178.680051832411
1797,421317,MARKET  ST,53560,TF,2,Separated Bike Lane,178.810236696702
1798,421318,MARKET  ST,53560,TF,2,Separated Bike Lane,176.467940269542
1799,421322,S  18TH  ST,88140,TF,3,Sharrow,93.9253611057592
1800,421323,S  18TH  ST,88140,TF,3,Sharrow,47.62173113364
1801,421324,S  18TH  ST,88140,TF,3,Sharrow,61.4231001336408
1802,421325,S  18TH  ST,88140,TF,3,Sharrow,75.5527075989843
1803,421326,S  18TH  ST,88140,TF,3,Sharrow,36.0087615665264
1804,421332,MARKET  ST,53560,TF,2,Separated Bike Lane,178.933534599671
1805,421333,MARKET  ST,53560,TF,2,Separated Bike Lane,183.76646065122
1806,421336,S  18TH  ST,88140,TF,3,Sharrow,19.6393160803864
1807,421337,S  15TH  ST,88080,FT,2,Paint Buffered,43.1293949284576
1808,421338,N  15TH  ST,88070,TF,2,Paint Buffered,150.997814937209
1809,421344,JOHN F KENNEDY  BLVD,46170,FT,2,Separated Bike Lane,177.473896327562
1810,421345,JOHN F KENNEDY  BLVD,46170,FT,2,Separated Bike Lane,180.30942833847
1811,421346,JOHN F KENNEDY  BLVD,46170,FT,2,Separated Bike Lane,175.064911685189
1812,421366,BENJAMIN FRANKLIN  PKWY,16880,B,2,Conventional,228.107755859059
1813,421373,JOHN F KENNEDY  BLVD,46170,FT,2,Separated Bike Lane,177.617815022537
1814,421374,JOHN F KENNEDY  BLVD,46170,FT,2,Paint Buffered,184.055544365525
1815,421387,N  18TH  ST,88130,FT,3,Sharrow,133.408208986759
1816,421388,N  18TH  ST,88130,FT,3,Sharrow,135.339813446004
1817,421389,N  18TH  ST,88130,FT,3,Sharrow,82.9835715489221
1818,421390,N  18TH  ST,88130,FT,3,Sharrow,65.7788525025412
1819,421397,BENJAMIN FRANKLIN  PKWY,16880,FT,2,Paint Buffered,149.271657336403
1820,421398,BENJAMIN FRANKLIN  PKWY,16880,B,2,Conventional,220.395510114869
1821,421408,N  22ND  ST,88210,FT,3,Conventional,136.665869279813
1822,421409,N  22ND  ST,88210,FT,3,Conventional,61.6207387791576
1823,421410,N  21ST  ST,88190,TF,3,Sharrow,57.6778184934096
1824,421411,N  21ST  ST,88190,TF,3,Sharrow,15.3970877107575
1825,421412,N  21ST  ST,88190,TF,3,Sharrow,64.4757212924553
1826,421428,N  21ST  ST,88190,TF,3,Sharrow,131.970293382132
1827,421433,N  15TH  ST,88070,TF,4,Sharrow,78.6300894085856
1828,421446,FAIRMOUNT  AVE,33280,B,3,Conventional,132.480282354477
1829,421447,FAIRMOUNT  AVE,33280,B,3,Conventional,180.224024747153
1830,421448,FAIRMOUNT  AVE,33280,B,3,Conventional,55.6747744927683
1831,421449,FAIRMOUNT  AVE,33280,B,3,Conventional,178.78035937442
1832,421450,FAIRMOUNT  AVE,33280,B,3,Conventional,123.634929805893
1833,421451,FAIRMOUNT  AVE,33280,B,3,Conventional,89.7695026302191
1834,421452,FAIRMOUNT  AVE,33280,B,3,Conventional,58.1232743443036
1835,421453,FAIRMOUNT  AVE,33280,B,3,Conventional,121.267170929697
1836,421454,FAIRMOUNT  AVE,33280,B,3,Conventional,89.2744529530412
1837,421461,N  15TH  ST,88070,TF,4,Sharrow,162.354789397514
1838,421462,N  15TH  ST,88070,TF,4,Sharrow,19.8077917842209
1839,421463,N  15TH  ST,88070,TF,4,Sharrow,54.3592258938383
1840,421464,N  15TH  ST,88070,TF,4,Sharrow,75.71393946612
1841,421532,N  15TH  ST,88070,TF,4,Sharrow,85.7471352692352
1842,421533,N  15TH  ST,88070,TF,4,Sharrow,53.2516762916992
1843,421534,N  15TH  ST,88070,TF,4,Sharrow,38.4164812557757
1844,421535,N  15TH  ST,88070,TF,4,Sharrow,88.1840238191685
1845,421635,N  48TH  ST,88740,B,3,Conventional,25.4011416652188
1846,421639,LANCASTER  AVE,48900,B,2,Conventional,32.2207863573158
1847,421788,FAIRMOUNT  AVE,33280,B,3,Conventional,66.8807849195184
1848,421789,FAIRMOUNT  AVE,33280,B,3,Conventional,63.0962123929721
1849,421790,FAIRMOUNT  AVE,33280,B,3,Conventional,85.0781916649694
1850,421791,FAIRMOUNT  AVE,33280,B,3,Conventional,156.720820730479
1851,421792,FAIRMOUNT  AVE,33280,B,3,Conventional,180.786928269653
1852,421793,FAIRMOUNT  AVE,33280,B,3,Conventional,181.110886097153
1853,421794,FAIRMOUNT  AVE,33280,B,3,Conventional,182.918586869445
1854,421795,FAIRMOUNT  AVE,33280,B,3,Conventional,25.894038350949
1855,421797,N  21ST  ST,88190,TF,4,Sharrow,40.124831493672
1856,421798,N  21ST  ST,88190,TF,4,Sharrow,59.9303707220559
1857,421799,N  21ST  ST,88190,TF,4,Sharrow,56.1528592436205
1858,421800,N  21ST  ST,88190,TF,4,Sharrow,47.7964008586211
1859,421801,N  21ST  ST,88190,TF,4,Sharrow,52.1603716136101
1860,421802,N  21ST  ST,88190,TF,4,Sharrow,42.6478782357553
1861,421803,N  21ST  ST,88190,TF,4,Sharrow,90.9217705641658
1862,421819,FAIRMOUNT  AVE,33280,B,3,Conventional,116.145246691146
1863,421820,PENNSYLVANIA  AVE,63960,B,3,Paint Buffered,136.330996018467
1864,421821,PENNSYLVANIA  AVE,63960,B,3,Paint Buffered,95.3951525631266
1865,421822,PENNSYLVANIA  AVE,63960,B,3,Paint Buffered,115.385635496748
1866,421823,PENNSYLVANIA  AVE,63960,B,3,Paint Buffered,116.181747148978
1867,421843,SPRING GARDEN  ST,73800,B,3,Two Way Separated Bike Lane,68.7041183151573
1868,421844,SPRING GARDEN  ST,73800,B,3,Two Way Separated Bike Lane,51.7426106404419
1869,421845,SPRING GARDEN  ST,73800,B,3,Two Way Separated Bike Lane,163.383012591564
1870,421851,HAVERFORD  AVE,41240,FT,3,Conventional,118.388407281912
1871,421852,HAVERFORD  AVE,41240,FT,3,Conventional,58.0218019184271
1872,421853,HAVERFORD  AVE,41240,FT,3,Conventional,49.1278372389032
1873,421854,HAVERFORD  AVE,41240,FT,3,Conventional,56.5665368956508
1874,421855,HAVERFORD  AVE,41240,FT,3,Conventional,161.914566772757
1875,421856,N  33RD  ST,88440,FT,2,Sharrow,81.4703561405621
1876,421857,N  33RD  ST,88440,FT,2,Sharrow,84.9536683049784
1877,421858,N  33RD  ST,88440,FT,2,Paint Buffered,110.085165819287
1878,421859,N  33RD  ST,88440,FT,2,Paint Buffered,107.892643763925
1879,421883,N  33RD  ST,88440,FT,2,Paint Buffered,91.1256224036207
1880,421884,N  33RD  ST,88440,FT,2,Paint Buffered,226.961562464383
1881,421885,N  33RD  ST,88440,FT,2,Paint Buffered,89.7185437834264
1882,421888,N  34TH  ST,88460,TF,2,Conventional,88.3098092560934
1883,421889,N  34TH  ST,88460,TF,2,Conventional,92.9299341417851
1884,421890,N  34TH  ST,88460,TF,2,Conventional,208.900010052668
1885,421904,N  34TH  ST,88460,TF,2,Conventional,57.5191040840985
1886,421905,N  34TH  ST,88460,TF,2,Conventional,78.31277830219
1887,421906,N  34TH  ST,88460,TF,2,Conventional,80.7963992676385
1888,421909,N  33RD  ST,88440,FT,2,Paint Buffered,76.3069218694663
1889,421910,N  33RD  ST,88440,FT,2,Paint Buffered,99.4243263200489
1890,421911,N  33RD  ST,88440,FT,2,Paint Buffered,100.384174584166
1891,421916,CHESTNUT  ST,22820,TF,2,Separated Bike Lane,232.25319546252
1892,421917,CHESTNUT  ST,22820,TF,2,One Way Separated Bike Lane,262.947063333387
1893,421918,SPRUCE  ST,73960,B,3,Conventional,101.484238747366
1894,421920,S  33RD  ST,88450,TF,2,Paint Buffered,162.995319025069
1895,421921,S  33RD  ST,88450,TF,2,Paint Buffered,109.012163382749
1896,421925,CHESTNUT  ST,22820,TF,2,One Way Separated Bike Lane,171.877366028118
1897,421931,S  21ST  ST,88200,FT,3,Sharrow,62.7912166004232
1898,421934,SPRUCE  ST,73960,FT,3,Paint Buffered,177.775613309712
1899,421935,SPRUCE  ST,73960,FT,3,Paint Buffered,90.4119930174226
1900,421936,SPRUCE  ST,73960,FT,3,Paint Buffered,90.3704286262643
1901,421937,SPRUCE  ST,73960,FT,3,Paint Buffered,216.161922031132
1902,421941,S  22ND  ST,88220,TF,3,Separated Bike Lane,76.239307152798
1903,421942,S  24TH  ST,88270,FT,5,Sharrow,54.5585766722952
1904,421943,S  24TH  ST,88270,FT,5,Sharrow,53.4551693275413
1905,421945,S  25TH  ST,88290,TF,4,Sharrow,54.8067885232441
1906,421946,S  25TH  ST,88290,TF,4,Sharrow,52.3353762977844
1907,421949,SPRUCE  ST,73960,FT,3,Paint Buffered,176.801933208478
1908,421950,SPRUCE  ST,73960,FT,3,Paint Buffered,176.780128580876
1909,421954,SPRUCE  ST,73960,FT,3,Paint Buffered,114.684910723351
1910,421955,SPRUCE  ST,73960,FT,3,Paint Buffered,63.7559460751525
1911,421956,SPRUCE  ST,73960,FT,3,Paint Buffered,117.129080336946
1912,421960,SPRUCE  ST,73960,FT,3,Paint Buffered,60.1559393868279
1913,421964,S  34TH  ST,88470,FT,2,Conventional,43.8658898319752
1914,421965,S  34TH  ST,88470,FT,2,Conventional,66.9039305686195
